,PWSName,FIPS_5,CNTY_OR_CITY,POPULATION,ANALYTE_NAME,Concentration in µg/L,COLLECT_DT
11905,PINEVIEW MHP (COMBINED SECTIONS I-III),51099,KING GEORGE,400,LEAD,0.0,2015-07-22
422,"FRIES, TOWN OF",51077,GRAYSON,484,LEAD,0.0,2015-07-22
1889,"WYTHEVILLE, TOWN OF",51197,WYTHE,7804,LEAD,0.0,2015-07-23
9625,UPPER SMITH RIVER WATER SUPPLY,51089,HENRY,29518,LEAD,0.0,2015-07-23
7762,BROWNS STORE,51133,NORTHUMBERLAND,42,LEAD,1.0,2015-07-23
1445,RYE VALLEY WATER AUTHORITY,51173,SMYTH,1276,LEAD,0.0,2015-07-23
10822,FAIRVIEW ACRES,51047,CULPEPER,335,LEAD,0.0,2015-07-24
7225,MARLE HILL SECTION 3,51101,KING WILLIAM,108,LEAD,4.0,2015-07-24
8112,SCHOOLHOUSE MEADOWS,51159,RICHMOND COUNTY,48,LEAD,0.8,2015-07-24
7594,TOWN OF SALUDA,51119,MIDDLESEX,328,LEAD,2.2,2015-07-24
7510,CEDAR POINTE,51119,MIDDLESEX,140,LEAD,0.0,2015-07-24
9179,WESTLAKE AREA PUBLIC WATER SYSTEM,51067,FRANKLIN COUNTY,2784,LEAD,1.17,2015-07-25
3712,"EDINBURG, TOWN OF",51171,SHENANDOAH,1145,LEAD,8.28,2015-07-26
7508,CEDAR POINTE,51119,MIDDLESEX,140,LEAD,0.6,2015-07-27
6319,NORFOLK NAVAL SHIPYARD,51740,PORTSMOUTH,17000,LEAD,0.0,2015-07-27
3705,"EDINBURG, TOWN OF",51171,SHENANDOAH,1145,LEAD,0.0,2015-07-27
1704,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,0.0,2015-07-28
8401,AMHERST CO SERVICE AUTHORITY (ACSA),51009,AMHERST,13619,LEAD,0.0,2015-07-29
2213,LONGDALE FURNACE,51005,ALLEGHANY,92,LEAD,0.0,2015-07-29
8413,AMHERST CO SERVICE AUTHORITY (ACSA),51009,AMHERST,13619,LEAD,0.0,2015-07-29
8414,AMHERST CO SERVICE AUTHORITY (ACSA),51009,AMHERST,13619,LEAD,0.0,2015-07-29
9761,HICKS HILL SUBDIVISION,51117,MECKLENBURG,35,LEAD,0.5,2015-07-29
8417,AMHERST CO SERVICE AUTHORITY (ACSA),51009,AMHERST,13619,LEAD,0.0,2015-07-29
6538,"VIRGINIA BEACH, CITY OF",51810,VIRGINIA BEACH,446067,LEAD,0.0,2015-07-29
4179,"COVINGTON, CITY OF",51580,COVINGTON,6768,LEAD,0.3,2015-07-29
8402,AMHERST CO SERVICE AUTHORITY (ACSA),51009,AMHERST,13619,LEAD,2.74,2015-07-29
6539,"VIRGINIA BEACH, CITY OF",51810,VIRGINIA BEACH,446067,LEAD,0.0,2015-07-29
1680,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,0.0,2015-07-29
8400,AMHERST CO SERVICE AUTHORITY (ACSA),51009,AMHERST,13619,LEAD,0.0,2015-07-29
1691,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,0.0,2015-07-29
8797,SUNNYBROOK SUBDIVISION,51025,BRUNSWICK,53,LEAD,0.0,2015-07-29
1698,WASHINGTON COUNTY SERVICE AUTHORITY,51191,WASHINGTON,47574,LEAD,4.65,2015-07-29
9907,TIMBUCTU SUBDIVISION,51117,MECKLENBURG,132,LEAD,3.6,2015-07-30
9751,GREAT CREEK LANDING,51117,MECKLENBURG,290,LEAD,0.0,2015-07-30
9692,BUCKHEAD SUBDIVISION,51117,MECKLENBURG,110,LEAD,0.0,2015-07-31
6534,"VIRGINIA BEACH, CITY OF",51810,VIRGINIA BEACH,446067,LEAD,0.0,2015-08-01
9877,TANGLEWOOD SECTION U,51117,MECKLENBURG,118,LEAD,0.0,2015-08-01
10298,"DANVILLE, CITY OF",51590,DANVILLE,43055,LEAD,1.3,2015-08-01
10471,CAMPBELL`S CREEK SUBDIVISION,51033,CAROLINE,375,LEAD,0.3,2015-08-02
10470,CAMPBELL`S CREEK SUBDIVISION,51033,CAROLINE,375,LEAD,0.4,2015-08-03
4898,JCSA - CENTRAL SYSTEM,51095,JAMES CITY,51137,LEAD,0.0,2015-08-04
4921,RACEFIELD - JCSA,51095,JAMES CITY,89,LEAD,0.0,2015-08-04
10295,"DANVILLE, CITY OF",51590,DANVILLE,43055,LEAD,0.0,2015-08-04
1144,"LEBANON, TOWN OF",51167,RUSSELL,3458,LEAD,0.0,2015-08-04
1056,PULASKI COUNTY PSA,51155,PULASKI,9452,LEAD,1.1,2015-08-04
1137,"LEBANON, TOWN OF",51167,RUSSELL,3458,LEAD,0.0,2015-08-04
4880,JCSA - CENTRAL SYSTEM,51095,JAMES CITY,51137,LEAD,0.0,2015-08-05
1131,"LEBANON, TOWN OF",51167,RUSSELL,3458,LEAD,0.0,2015-08-05
1053,PULASKI COUNTY PSA,51155,PULASKI,9452,LEAD,3.5,2015-08-05
1130,"LEBANON, TOWN OF",51167,RUSSELL,3458,LEAD,0.0,2015-08-05
10162,CASCADE MOBILE ESTATES,51143,PITTSYLVANIA,100,LEAD,0.0,2015-08-05
13154,"MANASSAS, CITY OF",51683,MANASSAS,38000,LEAD,0.0,2015-08-05
10920,OVERLOOK HEIGHTS COMBINED,51047,CULPEPER,160,LEAD,2.4,2015-08-06
5422,NORTHEAST REGIONAL WATER SYSTEMS,51183,SUSSEX,3214,LEAD,0.0,2015-08-06
11053,"CULPEPER, TOWN OF",51047,CULPEPER,16600,LEAD,0.0,2015-08-06
2122,EARLYSVILLE FOREST,51003,ALBEMARLE,488,LEAD,0.0,2015-08-08
6511,"VIRGINIA BEACH, CITY OF",51810,VIRGINIA BEACH,446067,LEAD,0.0,2015-08-08
4873,JCSA - CENTRAL SYSTEM,51095,JAMES CITY,51137,LEAD,0.0,2015-08-08
5589,CITY OF CHESAPEAKE - WESTERN BRANCH SYS,51550,CHESAPEAKE,37140,LEAD,2.0,2015-08-10
4907,HEATHS MOBILE HOMES,51095,JAMES CITY,41,LEAD,0.0,2015-08-10
9745,FOX RUN/CHAMPION FOREST SHORES SUBDIV.,51117,MECKLENBURG,303,LEAD,1.0,2015-08-10
5595,CITY OF CHESAPEAKE - WESTERN BRANCH SYS,51550,CHESAPEAKE,37140,LEAD,0.0,2015-08-10
4871,JCSA - CENTRAL SYSTEM,51095,JAMES CITY,51137,LEAD,0.0,2015-08-10
10813,DUTCH HOLLOW SUBDIVISION,51047,CULPEPER,231,LEAD,0.8,2015-08-10
5418,NORTHEAST REGIONAL WATER SYSTEMS,51183,SUSSEX,3214,LEAD,0.0,2015-08-11
8734,BRUNSWICK ESTATES,51025,BRUNSWICK,70,LEAD,3.9,2015-08-11
4476,CAPTAINS COVE SUBDIVISION,51001,ACCOMACK,840,LEAD,0.0,2015-08-11
6012,"FRANKLIN, CITY OF",51620,FRANKLIN CITY,9000,LEAD,0.0,2015-08-12
2238,SELMA / LOW MOOR / VALLEY RIDGE,51005,ALLEGHANY,1767,LEAD,0.0,2015-08-12
12963,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.5,2015-08-12
12957,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-08-13
7160,HENRICO COUNTY WATER SYSTEM,51087,HENRICO,292000,LEAD,0.0,2015-08-13
12960,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-08-13
9618,UPPER SMITH RIVER WATER SUPPLY,51089,HENRY,29518,LEAD,0.0,2015-08-13
1015,LAKEWOOD ESTATES,51155,PULASKI,65,LEAD,0.0,2015-08-14
7147,HENRICO COUNTY WATER SYSTEM,51087,HENRICO,292000,LEAD,0.0,2015-08-14
11725,"WARRENTON, TOWN OF",51061,FAUQUIER,11225,LEAD,20.1,2015-08-17
2672,GRAFTON SCHOOL,51043,CLARKE,123,LEAD,4.87,2015-08-17
12949,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-08-17
420,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-08-17
447,OLDTOWN WATER SYSTEM,51077,GRAYSON,200,LEAD,0.0,2015-08-18
1466,THOMAS BRIDGE WATER CORP,51173,SMYTH,3500,LEAD,0.0,2015-08-18
1376,"CHILHOWIE, TOWN OF",51173,SMYTH,4625,LEAD,1.3,2015-08-19
6179,FORT EUSTIS,51700,NEWPORT NEWS,16900,LEAD,0.0,2015-08-19
7270,BALL POINT,51103,LANCASTER,51,LEAD,4.4,2015-08-20
5127,PUDDLEDOCK ROAD,51149,PRINCE GEORGE,9723,LEAD,0.0,2015-08-21
6505,N A S OCEANA,51810,VIRGINIA BEACH,7300,LEAD,0.0,2015-08-21
9873,TANGLEWOOD SECTION U,51117,MECKLENBURG,118,LEAD,0.0,2015-08-23
9936,"BLACKSTONE, TOWN OF",51135,NOTTOWAY,6345,LEAD,3.09,2015-08-25
1755,"COEBURN, TOWN OF",51195,WISE,4630,LEAD,3.0,2015-08-25
9940,"BLACKSTONE, TOWN OF",51135,NOTTOWAY,6345,LEAD,0.0,2015-08-25
181,PINEBROOK SUBDIVISION,51035,CARROLL,25,LEAD,0.0,2015-08-26
9568,MOUNTAIN VISTA VILLAGE,51089,HENRY,100,LEAD,0.0,2015-08-26
10614,LAKE CAROLINE,51033,CAROLINE,3090,LEAD,0.0,2015-08-26
2363,SHENANDOAH ACRES,51015,AUGUSTA,40,LEAD,0.0,2015-08-26
1749,"COEBURN, TOWN OF",51195,WISE,4630,LEAD,2.0,2015-08-26
1545,TCPSA - JEWELL RIDGE,51185,TAZEWELL,605,LEAD,0.0,2015-08-26
103,CARROLL REGIONAL WATER SYSTEM,51035,CARROLL,7500,LEAD,0.0,2015-08-26
8098,LUTTRELLVILLE,51159,RICHMOND COUNTY,198,LEAD,0.6,2015-08-26
2129,FAITH MISSION HOME,51003,ALBEMARLE,100,LEAD,0.0,2015-08-26
1035,"PULASKI, TOWN OF",51155,PULASKI,9473,LEAD,0.0,2015-08-27
11295,FAIRFAX WATER - ARLINGTON SPECIAL,51059,FAIRFAX COUNTY,1327,LEAD,0.0,2015-08-27
1039,"PULASKI, TOWN OF",51155,PULASKI,9473,LEAD,0.0,2015-08-27
10256,HAMPDEN-SYDNEY COLLEGE,51147,PRINCE EDWARD,1027,LEAD,1.1,2015-08-28
10982,SPRINGWOOD SUBDIVISION,51047,CULPEPER,28,LEAD,0.2,2015-08-28
12496,HARTLAND INSTITUTE,51113,MADISON,150,LEAD,0.0,2015-08-28
5107,OAKSHADE MOBILE HOME PARK,51149,PRINCE GEORGE,185,LEAD,0.0,2015-08-28
2873,SHAWNEE LAND,51069,FREDERICK,330,LEAD,0.3,2015-08-28
6164,FORT EUSTIS,51700,NEWPORT NEWS,16900,LEAD,0.0,2015-08-28
11212,FORT BELVOIR,51059,FAIRFAX COUNTY,37000,LEAD,0.7,2015-08-31
12857,QUANTICO MARINE BASE-MAINSIDE,51153,PRINCE WILLIAM,14525,LEAD,4.0,2015-08-31
11214,FORT BELVOIR,51059,FAIRFAX COUNTY,37000,LEAD,0.51,2015-08-31
6116,LANGLEY AIR FORCE BASE,51650,HAMPTON,10886,LEAD,0.0,2015-09-01
6035,LANGLEY AIR FORCE BASE,51650,HAMPTON,10886,LEAD,0.0,2015-09-01
255,FLOYD-FLOYD CO PSA,51063,FLOYD,2300,LEAD,0.0,2015-09-01
8000,WICOMICO CHURCH,51133,NORTHUMBERLAND,84,LEAD,0.3,2015-09-01
6067,LANGLEY AIR FORCE BASE,51650,HAMPTON,10886,LEAD,0.0,2015-09-01
6044,LANGLEY AIR FORCE BASE,51650,HAMPTON,10886,LEAD,0.0,2015-09-01
6047,LANGLEY AIR FORCE BASE,51650,HAMPTON,10886,LEAD,0.0,2015-09-01
6161,FORT EUSTIS,51700,NEWPORT NEWS,16900,LEAD,0.0,2015-09-01
6045,LANGLEY AIR FORCE BASE,51650,HAMPTON,10886,LEAD,0.0,2015-09-01
5220,BOYKINS-BRANCHVILLE SYSTEM,51175,SOUTHAMPTON,1430,LEAD,0.0,2015-09-01
95,CARROLL REGIONAL WATER SYSTEM,51035,CARROLL,7500,LEAD,0.0,2015-09-02
10401,HCSA- LEIGH STREET PLANT,51083,HALIFAX,9364,LEAD,12.1,2015-09-02
12877,"QUANTICO, TOWN OF",51153,PRINCE WILLIAM,670,LEAD,0.0,2015-09-02
11970,"HAMILTON, TOWN OF",51107,LOUDOUN,2240,LEAD,2.51,2015-09-02
12873,"QUANTICO, TOWN OF",51153,PRINCE WILLIAM,670,LEAD,0.0,2015-09-03
7589,TOWN OF SALUDA,51119,MIDDLESEX,328,LEAD,0.9,2015-09-03
5558,NELSON PARK,51199,YORK,572,LEAD,88.0,2015-09-04
7637,COLONIAL DOWNS,51127,NEW KENT,2440,LEAD,2.4,2015-09-04
7978,TOWLES LANDING,51133,NORTHUMBERLAND,68,LEAD,0.0,2015-09-04
10394,HCSA- LEIGH STREET PLANT,51083,HALIFAX,9364,LEAD,0.0,2015-09-04
1508,"BLUEFIELD, TOWN OF",51185,TAZEWELL,6138,LEAD,0.0,2015-09-08
5213,BOYKINS-BRANCHVILLE SYSTEM,51175,SOUTHAMPTON,1430,LEAD,0.0,2015-09-08
3006,LOUISA COUNTY WATER AUTHORITY,51109,LOUISA,4241,LEAD,0.0,2015-09-09
3009,LOUISA COUNTY WATER AUTHORITY,51109,LOUISA,4241,LEAD,0.0,2015-09-09
10202,TIGHTSQUEEZE - (PCSA),51143,PITTSYLVANIA,200,LEAD,1.5,2015-09-10
2993,LOUISA COUNTY WATER AUTHORITY,51109,LOUISA,4241,LEAD,0.0,2015-09-10
8439,APPOMATTOX WATER SYSTEM,51011,APPOMATTOX,1761,LEAD,0.0,2015-09-10
1117,HANSONVILLE - RCPSA,51167,RUSSELL,928,LEAD,0.0,2015-09-10
2889,LAKE HOLIDAY ESTATES,51069,FREDERICK,2130,LEAD,0.3,2015-09-11
7523,COVES AT WILTON CREEK,51119,MIDDLESEX,206,LEAD,1.2,2015-09-12
2978,LAKE ANNA PLAZA,51109,LOUISA,100,LEAD,0.0,2015-09-12
437,LAWN ACRES TRAILER PARK,51077,GRAYSON,50,LEAD,0.0,2015-09-14
9587,ROBERTSON TRAILER PARK,51089,HENRY,50,LEAD,0.0,2015-09-15
4672,DEER RUN,51093,ISLE OF WIGHT,104,LEAD,0.0,2015-09-15
1422,"MARION, TOWN OF",51173,SMYTH,8500,LEAD,0.0,2015-09-15
13185,"MANASSAS PARK, CITY OF",51685,MANASSAS PARK,14050,LEAD,0.0,2015-09-15
3112,NCSA - WINTERGREEN,51125,NELSON,6714,LEAD,81.3,2015-09-15
3117,NCSA - WINTERGREEN,51125,NELSON,6714,LEAD,22.0,2015-09-15
9340,ROYAL ESTATES,51067,FRANKLIN COUNTY,55,LEAD,0.56,2015-09-15
2147,KESWICK ESTATES,51003,ALBEMARLE,120,LEAD,3.37,2015-09-15
1408,"MARION, TOWN OF",51173,SMYTH,8500,LEAD,0.0,2015-09-16
1062,RIVERBEND SUBDIVISION,51155,PULASKI,72,LEAD,1.1,2015-09-16
3862,"FRONT ROYAL, TOWN OF",51187,WARREN,15000,LEAD,0.0,2015-09-17
5100,MELVIN MANNING MHP,51149,PRINCE GEORGE,35,LEAD,4.14,2015-09-17
10386,HCSA- LEIGH STREET PLANT,51083,HALIFAX,9364,LEAD,0.0,2015-09-17
3018,"MINERAL, TOWN OF",51109,LOUISA,435,LEAD,0.0,2015-09-17
3857,"FRONT ROYAL, TOWN OF",51187,WARREN,15000,LEAD,0.0,2015-09-17
3864,"FRONT ROYAL, TOWN OF",51187,WARREN,15000,LEAD,0.0,2015-09-17
13180,"MANASSAS PARK, CITY OF",51685,MANASSAS PARK,14050,LEAD,0.0,2015-09-17
7426,VINEYARD GROVE,51103,LANCASTER,57,LEAD,0.0,2015-09-21
12846,QUANTICO MARINE BASE-MAINSIDE,51153,PRINCE WILLIAM,14525,LEAD,3.36,2015-09-21
8701,"ALBERTA, TOWN OF",51025,BRUNSWICK,300,LEAD,868.0,2015-09-21
10042,"STUART, TOWN OF",51141,PATRICK,1500,LEAD,0.0,2015-09-22
6921,JENKINS MOBILE HOME PARK,51075,GOOCHLAND,100,LEAD,0.0,2015-09-22
1866,IVANHOE_MAX MEADOWS,51197,WYTHE,5065,LEAD,2.8,2015-09-22
13174,"MANASSAS PARK, CITY OF",51685,MANASSAS PARK,14050,LEAD,0.0,2015-09-22
8607,"MONTVALE WATER, INC.",51019,BEDFORD COUNTY,720,LEAD,0.0,2015-09-22
940,VICKER HEIGHTS,51121,MONTGOMERY,27,LEAD,0.0,2015-09-22
1651,BAPTIST VALLEY,51185,TAZEWELL,3857,LEAD,2.18,2015-09-23
9278,HALES POINT WATERWORKS,51067,FRANKLIN COUNTY,36,LEAD,2.1,2015-09-23
1396,HUTTON BRANCH,51173,SMYTH,833,LEAD,0.0,2015-09-23
653,RINER MOBILE HOME PARK,51121,MONTGOMERY,85,LEAD,0.0,2015-09-23
8096,FARNHAM MANOR,51159,RICHMOND COUNTY,77,LEAD,0.0,2015-09-24
1647,BAPTIST VALLEY,51185,TAZEWELL,3857,LEAD,0.0,2015-09-24
2492,ASHLEY PLANTATION,51023,BOTETOURT,921,LEAD,0.6,2015-09-24
2491,ASHLEY PLANTATION,51023,BOTETOURT,921,LEAD,0.6,2015-09-24
1640,BAPTIST VALLEY,51185,TAZEWELL,3857,LEAD,0.0,2015-09-24
10839,GLENDALE SUBDIVISION,51047,CULPEPER,42,LEAD,0.0,2015-09-24
431,"INDEPENDENCE, TOWN OF",51077,GRAYSON,971,LEAD,6.4,2015-09-25
1075,CASTLEWOOD,51167,RUSSELL,5565,LEAD,0.0,2015-09-29
1077,CASTLEWOOD,51167,RUSSELL,5565,LEAD,0.0,2015-09-29
9311,LONG ISLAND ESTATES,51067,FRANKLIN COUNTY,100,LEAD,1.2,2015-09-29
9103,BERNARDS LANDING,51067,FRANKLIN COUNTY,500,LEAD,0.0,2015-09-30
12880,"WASHINGTON, TOWN OF",51157,RAPPAHANNOCK,198,LEAD,0.0,2015-09-30
11814,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,9.7,2015-10-13
11813,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.64,2015-10-14
11812,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.31,2015-10-14
11808,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,8.48,2015-10-14
11810,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-14
11809,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,54.3,2015-10-14
11807,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,2.71,2015-10-14
11811,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.13,2015-10-14
11895,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14
11899,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14
11897,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14
11898,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14
11900,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,3.92,2015-10-14
11901,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,21.8,2015-10-14
11919,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-14
11920,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-14
11921,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,2.06,2015-10-14
11806,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,3.51,2015-10-14
11896,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-14
11805,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-14
11782,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14
11803,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-14
11779,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-14
11780,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14
11781,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14
11783,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14
11784,CIRCLE,51099,KING GEORGE,237,LEAD,0.0,2015-10-14
11804,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,23.7,2015-10-14
11802,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.86,2015-10-14
11777,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-15
11797,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,6.66,2015-10-15
11918,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-15
11801,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,15.1,2015-10-15
11778,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-15
11799,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.26,2015-10-15
11894,OAKLAND PARK,51099,KING GEORGE,1001,LEAD,0.0,2015-10-15
11798,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,4.22,2015-10-15
11800,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,0.0,2015-10-15
11917,ST. PAUL`S CHURCH/OWENS,51099,KING GEORGE,288,LEAD,0.0,2015-10-16
11776,CANTERBURY SUBDIVISION,51099,KING GEORGE,180,LEAD,0.0,2015-10-16
12929,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-10-17
12928,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-10-17
12927,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-10-18
411,FAIRVIEW WATER SYSTEM,51077,GRAYSON,500,LEAD,0.0,2015-10-18
12926,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,1.6,2015-10-18
11796,FAIRVIEW BEACH/POT. LANDING,51099,KING GEORGE,928,LEAD,2.5,2015-10-21
9027,CUMBERLAND COUNTY WATER SYSTEM,51049,CUMBERLAND,1840,LEAD,0.0,2015-10-21
12924,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-10-22
12925,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-10-22
12923,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-10-30
12326,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,2.74,2015-11-06
12332,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-06
12333,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-06
12338,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-06
12334,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-06
12331,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-06
6796,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-09
12321,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-09
6797,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-09
7519,COVES AT WILTON CREEK,51119,MIDDLESEX,206,LEAD,0.0,2015-11-09
6800,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-09
6778,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6775,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6773,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6782,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6790,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6776,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
12318,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-10
6789,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6787,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,2.57,2015-11-10
6779,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6784,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6785,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6771,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,2.29,2015-11-10
6770,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,44.5,2015-11-10
6786,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-10
6764,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-11
6766,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-11
6759,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-11
6762,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-11
6760,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-11
6767,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-11
6748,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-13
3622,MOUNT CRAWFORD-RCPW,51165,ROCKINGHAM,400,LEAD,0.0,2015-11-13
3618,MOUNT CRAWFORD-RCPW,51165,ROCKINGHAM,400,LEAD,0.0,2015-11-13
3624,MOUNT CRAWFORD-RCPW,51165,ROCKINGHAM,400,LEAD,0.0,2015-11-13
6750,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-13
12920,STAFFORD COUNTY UTILITIES,51179,STAFFORD,108039,LEAD,0.0,2015-11-13
12314,"ROUND HILL, TOWN OF",51107,LOUDOUN,3495,LEAD,0.0,2015-11-13
6749,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-13
3623,MOUNT CRAWFORD-RCPW,51165,ROCKINGHAM,400,LEAD,0.0,2015-11-13
3620,MOUNT CRAWFORD-RCPW,51165,ROCKINGHAM,400,LEAD,0.0,2015-11-13
6747,GLOUCESTER COUNTY WATER SYSTEM,51073,GLOUCESTER,11397,LEAD,0.0,2015-11-14
